epoch,acc_train,acc_val,best_acc_val
0.000000,0.860000,0.776000,0.776000
1.000000,0.860000,0.871000,0.871000
2.000000,0.800000,0.805000,0.871000
3.000000,0.900000,0.867000,0.871000
4.000000,0.800000,0.873000,0.873000
5.000000,0.880000,0.892000,0.892000
6.000000,0.960000,0.889000,0.892000
7.000000,0.820000,0.853000,0.892000
8.000000,0.960000,0.925000,0.925000
9.000000,0.940000,0.897000,0.925000
10.000000,0.920000,0.938000,0.938000
11.000000,0.940000,0.929000,0.938000
12.000000,0.940000,0.864000,0.938000
13.000000,0.980000,0.932000,0.938000
14.000000,0.820000,0.938000,0.938000
15.000000,0.980000,0.940000,0.940000
16.000000,0.980000,0.929000,0.940000
17.000000,0.920000,0.937000,0.940000
18.000000,0.960000,0.944000,0.944000
19.000000,1.000000,0.953000,0.953000
20.000000,0.920000,0.948000,0.953000
21.000000,0.980000,0.938000,0.953000
22.000000,0.960000,0.944000,0.953000
23.000000,0.940000,0.920000,0.953000
24.000000,0.920000,0.914000,0.953000
25.000000,0.980000,0.964000,0.964000
26.000000,0.980000,0.925000,0.964000
27.000000,0.960000,0.944000,0.964000
28.000000,1.000000,0.969000,0.969000
29.000000,0.960000,0.958000,0.969000
30.000000,0.980000,0.944000,0.969000
31.000000,0.980000,0.961000,0.969000
32.000000,0.960000,0.971000,0.971000
33.000000,0.980000,0.953000,0.971000
34.000000,1.000000,0.963000,0.971000
35.000000,0.940000,0.937000,0.971000
36.000000,0.960000,0.974000,0.974000
37.000000,0.940000,0.896000,0.974000
38.000000,1.000000,0.977000,0.977000
39.000000,1.000000,0.946000,0.977000
40.000000,0.940000,0.972000,0.977000
41.000000,0.960000,0.959000,0.977000
42.000000,1.000000,0.957000,0.977000
43.000000,0.960000,0.933000,0.977000
44.000000,0.960000,0.972000,0.977000
45.000000,0.960000,0.960000,0.977000
46.000000,0.920000,0.958000,0.977000
47.000000,0.900000,0.915000,0.977000
48.000000,0.960000,0.949000,0.977000
49.000000,0.980000,0.941000,0.977000
50.000000,1.000000,0.972000,0.977000
51.000000,0.960000,0.940000,0.977000
52.000000,1.000000,0.963000,0.977000
53.000000,0.980000,0.961000,0.977000
54.000000,0.940000,0.927000,0.977000
55.000000,0.980000,0.933000,0.977000
56.000000,0.980000,0.963000,0.977000
57.000000,0.980000,0.954000,0.977000
58.000000,0.940000,0.964000,0.977000
59.000000,1.000000,0.958000,0.977000
60.000000,0.980000,0.964000,0.977000
61.000000,0.960000,0.957000,0.977000
62.000000,1.000000,0.967000,0.977000
63.000000,0.980000,0.977000,0.977000
64.000000,0.920000,0.959000,0.977000
65.000000,1.000000,0.954000,0.977000
66.000000,1.000000,0.972000,0.977000
67.000000,0.940000,0.948000,0.977000
68.000000,0.900000,0.964000,0.977000
69.000000,1.000000,0.975000,0.977000
70.000000,0.980000,0.970000,0.977000
71.000000,0.920000,0.979000,0.979000
72.000000,0.980000,0.955000,0.979000
73.000000,0.980000,0.972000,0.979000
74.000000,0.960000,0.979000,0.979000
75.000000,1.000000,0.976000,0.979000
76.000000,0.960000,0.982000,0.982000
77.000000,1.000000,0.961000,0.982000
78.000000,0.980000,0.964000,0.982000
79.000000,0.960000,0.968000,0.982000
80.000000,1.000000,0.976000,0.982000
81.000000,0.960000,0.962000,0.982000
82.000000,0.940000,0.972000,0.982000
83.000000,1.000000,0.967000,0.982000
84.000000,0.960000,0.976000,0.982000
85.000000,1.000000,0.973000,0.982000
86.000000,0.980000,0.946000,0.982000
87.000000,0.960000,0.947000,0.982000
88.000000,0.940000,0.959000,0.982000
89.000000,1.000000,0.974000,0.982000
90.000000,0.960000,0.956000,0.982000
91.000000,0.980000,0.976000,0.982000
92.000000,0.940000,0.958000,0.982000
93.000000,0.980000,0.974000,0.982000
94.000000,0.980000,0.960000,0.982000
95.000000,0.980000,0.970000,0.982000
96.000000,1.000000,0.973000,0.982000
97.000000,0.960000,0.973000,0.982000
98.000000,1.000000,0.971000,0.982000
99.000000,0.980000,0.977000,0.982000
100.000000,0.980000,0.972000,0.982000
101.000000,0.980000,0.966000,0.982000
102.000000,0.920000,0.945000,0.982000
103.000000,0.960000,0.942000,0.982000
104.000000,0.980000,0.980000,0.982000
105.000000,0.980000,0.970000,0.982000
106.000000,1.000000,0.972000,0.982000
107.000000,0.940000,0.944000,0.982000
108.000000,1.000000,0.985000,0.985000
109.000000,0.960000,0.960000,0.985000
110.000000,0.960000,0.965000,0.985000
111.000000,0.980000,0.973000,0.985000
112.000000,0.980000,0.964000,0.985000
113.000000,0.960000,0.970000,0.985000
114.000000,0.920000,0.963000,0.985000
115.000000,0.960000,0.961000,0.985000
116.000000,1.000000,0.965000,0.985000
117.000000,0.980000,0.976000,0.985000
118.000000,0.920000,0.937000,0.985000
119.000000,0.940000,0.966000,0.985000
120.000000,0.960000,0.977000,0.985000
121.000000,0.960000,0.964000,0.985000
122.000000,1.000000,0.977000,0.985000
123.000000,0.980000,0.974000,0.985000
124.000000,0.980000,0.975000,0.985000
125.000000,0.940000,0.927000,0.985000
126.000000,0.960000,0.964000,0.985000
127.000000,1.000000,0.970000,0.985000
128.000000,0.940000,0.954000,0.985000
129.000000,0.980000,0.946000,0.985000
130.000000,1.000000,0.971000,0.985000
131.000000,0.960000,0.971000,0.985000
132.000000,0.960000,0.966000,0.985000
133.000000,1.000000,0.978000,0.985000
134.000000,0.940000,0.923000,0.985000
135.000000,0.940000,0.964000,0.985000
136.000000,0.980000,0.974000,0.985000
137.000000,0.960000,0.975000,0.985000
138.000000,0.940000,0.965000,0.985000
139.000000,1.000000,0.967000,0.985000
140.000000,0.980000,0.986000,0.986000
141.000000,0.980000,0.961000,0.986000
142.000000,1.000000,0.976000,0.986000
143.000000,0.980000,0.949000,0.986000
144.000000,0.940000,0.962000,0.986000
145.000000,0.940000,0.963000,0.986000
146.000000,0.940000,0.941000,0.986000
147.000000,0.980000,0.937000,0.986000
148.000000,0.900000,0.896000,0.986000
149.000000,1.000000,0.974000,0.986000
150.000000,0.960000,0.967000,0.986000
151.000000,0.980000,0.966000,0.986000
152.000000,0.940000,0.966000,0.986000
153.000000,0.920000,0.929000,0.986000
154.000000,0.960000,0.975000,0.986000
155.000000,0.980000,0.974000,0.986000
156.000000,0.980000,0.973000,0.986000
157.000000,0.960000,0.964000,0.986000
158.000000,0.980000,0.974000,0.986000
159.000000,0.980000,0.960000,0.986000
160.000000,0.960000,0.964000,0.986000
161.000000,0.980000,0.961000,0.986000
162.000000,1.000000,0.983000,0.986000
163.000000,0.980000,0.960000,0.986000
164.000000,0.960000,0.973000,0.986000
165.000000,1.000000,0.976000,0.986000
166.000000,1.000000,0.977000,0.986000
167.000000,0.980000,0.965000,0.986000
168.000000,0.980000,0.980000,0.986000
169.000000,0.980000,0.975000,0.986000
170.000000,0.960000,0.947000,0.986000
171.000000,1.000000,0.972000,0.986000
172.000000,0.980000,0.978000,0.986000
173.000000,0.960000,0.963000,0.986000
174.000000,0.960000,0.979000,0.986000
175.000000,1.000000,0.974000,0.986000
176.000000,1.000000,0.958000,0.986000
177.000000,1.000000,0.991000,0.991000
178.000000,0.980000,0.977000,0.991000
179.000000,0.980000,0.977000,0.991000
180.000000,0.960000,0.961000,0.991000
181.000000,0.960000,0.963000,0.991000
182.000000,0.960000,0.960000,0.991000
183.000000,0.960000,0.977000,0.991000
184.000000,0.980000,0.979000,0.991000
185.000000,0.960000,0.930000,0.991000
186.000000,0.960000,0.963000,0.991000
187.000000,0.960000,0.959000,0.991000
188.000000,1.000000,0.966000,0.991000
189.000000,1.000000,0.959000,0.991000
190.000000,1.000000,0.962000,0.991000
191.000000,1.000000,0.978000,0.991000
192.000000,0.980000,0.961000,0.991000
193.000000,1.000000,0.976000,0.991000
194.000000,0.960000,0.958000,0.991000
195.000000,0.980000,0.955000,0.991000
196.000000,0.920000,0.937000,0.991000
197.000000,0.960000,0.963000,0.991000
198.000000,1.000000,0.978000,0.991000
199.000000,0.980000,0.967000,0.991000
200.000000,0.940000,0.914000,0.991000
201.000000,1.000000,0.953000,0.991000
202.000000,0.960000,0.970000,0.991000
203.000000,0.960000,0.967000,0.991000
204.000000,0.960000,0.940000,0.991000
205.000000,0.960000,0.971000,0.991000
206.000000,1.000000,0.978000,0.991000
207.000000,0.980000,0.942000,0.991000
208.000000,0.980000,0.958000,0.991000
209.000000,0.960000,0.962000,0.991000
210.000000,1.000000,0.975000,0.991000
211.000000,0.980000,0.983000,0.991000
212.000000,1.000000,0.970000,0.991000
213.000000,0.940000,0.975000,0.991000
214.000000,0.980000,0.960000,0.991000
215.000000,1.000000,0.969000,0.991000
216.000000,0.980000,0.973000,0.991000
217.000000,0.980000,0.982000,0.991000
218.000000,0.900000,0.952000,0.991000
219.000000,1.000000,0.969000,0.991000
220.000000,0.980000,0.946000,0.991000
221.000000,0.940000,0.955000,0.991000
222.000000,1.000000,0.948000,0.991000
223.000000,0.960000,0.958000,0.991000
224.000000,0.980000,0.981000,0.991000
225.000000,0.920000,0.895000,0.991000
226.000000,1.000000,0.948000,0.991000
227.000000,0.980000,0.950000,0.991000
228.000000,1.000000,0.963000,0.991000
229.000000,1.000000,0.967000,0.991000
230.000000,0.980000,0.960000,0.991000
231.000000,0.980000,0.976000,0.991000
232.000000,0.980000,0.971000,0.991000
233.000000,1.000000,0.963000,0.991000
234.000000,1.000000,0.964000,0.991000
235.000000,1.000000,0.959000,0.991000
236.000000,0.960000,0.953000,0.991000
237.000000,1.000000,0.957000,0.991000
238.000000,0.980000,0.964000,0.991000
239.000000,0.980000,0.954000,0.991000
240.000000,0.980000,0.960000,0.991000
241.000000,1.000000,0.969000,0.991000
242.000000,1.000000,0.956000,0.991000
243.000000,0.980000,0.968000,0.991000
244.000000,0.960000,0.946000,0.991000
245.000000,0.960000,0.920000,0.991000
246.000000,1.000000,0.977000,0.991000
247.000000,0.960000,0.942000,0.991000
248.000000,0.980000,0.938000,0.991000
249.000000,0.980000,0.957000,0.991000
250.000000,1.000000,0.983000,0.991000
251.000000,0.980000,0.969000,0.991000
252.000000,1.000000,0.980000,0.991000
253.000000,0.980000,0.970000,0.991000
254.000000,1.000000,0.974000,0.991000
255.000000,1.000000,0.974000,0.991000
256.000000,0.980000,0.949000,0.991000
257.000000,0.980000,0.983000,0.991000
258.000000,0.980000,0.983000,0.991000
259.000000,0.960000,0.973000,0.991000
260.000000,0.940000,0.954000,0.991000
261.000000,1.000000,0.967000,0.991000
262.000000,1.000000,0.963000,0.991000
263.000000,1.000000,0.965000,0.991000
264.000000,1.000000,0.981000,0.991000
265.000000,0.940000,0.943000,0.991000
266.000000,0.960000,0.967000,0.991000
267.000000,0.980000,0.968000,0.991000
268.000000,0.960000,0.946000,0.991000
269.000000,0.960000,0.968000,0.991000
270.000000,0.940000,0.918000,0.991000
271.000000,0.960000,0.957000,0.991000
272.000000,1.000000,0.974000,0.991000
273.000000,0.980000,0.955000,0.991000
274.000000,0.980000,0.984000,0.991000
275.000000,1.000000,0.973000,0.991000
276.000000,1.000000,0.973000,0.991000
277.000000,0.960000,0.981000,0.991000
278.000000,0.940000,0.927000,0.991000
279.000000,1.000000,0.977000,0.991000
280.000000,1.000000,0.972000,0.991000
281.000000,1.000000,0.975000,0.991000
282.000000,0.940000,0.961000,0.991000
283.000000,0.980000,0.971000,0.991000
284.000000,0.960000,0.955000,0.991000
285.000000,0.980000,0.972000,0.991000
286.000000,0.900000,0.908000,0.991000
287.000000,0.980000,0.977000,0.991000
288.000000,0.980000,0.968000,0.991000
289.000000,1.000000,0.984000,0.991000
290.000000,0.980000,0.977000,0.991000
291.000000,0.960000,0.970000,0.991000
292.000000,1.000000,0.965000,0.991000
293.000000,0.960000,0.986000,0.991000
294.000000,0.980000,0.968000,0.991000
295.000000,0.940000,0.947000,0.991000
296.000000,0.980000,0.980000,0.991000
297.000000,0.960000,0.970000,0.991000
298.000000,0.980000,0.956000,0.991000
299.000000,1.000000,0.977000,0.991000
300.000000,0.960000,0.970000,0.991000
301.000000,0.980000,0.976000,0.991000
302.000000,0.980000,0.961000,0.991000
303.000000,1.000000,0.981000,0.991000
304.000000,0.980000,0.956000,0.991000
305.000000,0.980000,0.971000,0.991000
306.000000,0.960000,0.969000,0.991000
307.000000,0.960000,0.971000,0.991000
308.000000,1.000000,0.983000,0.991000
309.000000,0.960000,0.956000,0.991000
310.000000,1.000000,0.964000,0.991000
311.000000,1.000000,0.969000,0.991000
312.000000,1.000000,0.966000,0.991000
313.000000,0.960000,0.973000,0.991000
314.000000,0.980000,0.977000,0.991000
315.000000,0.980000,0.974000,0.991000
316.000000,0.980000,0.953000,0.991000
317.000000,1.000000,0.956000,0.991000
318.000000,0.960000,0.956000,0.991000
319.000000,1.000000,0.969000,0.991000
320.000000,1.000000,0.969000,0.991000
321.000000,0.980000,0.974000,0.991000
322.000000,0.940000,0.975000,0.991000
323.000000,1.000000,0.929000,0.991000
324.000000,0.980000,0.978000,0.991000
325.000000,0.960000,0.964000,0.991000
326.000000,0.980000,0.963000,0.991000
327.000000,1.000000,0.957000,0.991000
328.000000,1.000000,0.983000,0.991000
329.000000,0.980000,0.948000,0.991000
330.000000,0.960000,0.978000,0.991000
331.000000,0.940000,0.968000,0.991000
332.000000,0.980000,0.974000,0.991000
333.000000,0.920000,0.945000,0.991000
334.000000,0.960000,0.990000,0.991000
335.000000,0.980000,0.968000,0.991000
336.000000,0.960000,0.958000,0.991000
337.000000,0.980000,0.957000,0.991000
338.000000,0.980000,0.967000,0.991000
339.000000,1.000000,0.965000,0.991000
340.000000,0.980000,0.986000,0.991000
341.000000,1.000000,0.973000,0.991000
342.000000,1.000000,0.967000,0.991000
343.000000,0.940000,0.937000,0.991000
344.000000,1.000000,0.945000,0.991000
345.000000,0.960000,0.962000,0.991000
346.000000,0.960000,0.974000,0.991000
347.000000,0.980000,0.946000,0.991000
348.000000,0.980000,0.934000,0.991000
349.000000,0.980000,0.980000,0.991000
350.000000,1.000000,0.980000,0.991000
351.000000,1.000000,0.981000,0.991000
352.000000,0.940000,0.958000,0.991000
353.000000,0.980000,0.935000,0.991000
354.000000,1.000000,0.962000,0.991000
355.000000,0.980000,0.966000,0.991000
356.000000,0.980000,0.965000,0.991000
357.000000,1.000000,0.963000,0.991000
358.000000,0.980000,0.945000,0.991000
359.000000,0.980000,0.958000,0.991000
360.000000,1.000000,0.979000,0.991000
361.000000,0.960000,0.960000,0.991000
362.000000,0.940000,0.939000,0.991000
363.000000,0.960000,0.978000,0.991000
364.000000,0.980000,0.957000,0.991000
365.000000,0.940000,0.928000,0.991000
366.000000,0.980000,0.967000,0.991000
367.000000,0.940000,0.981000,0.991000
368.000000,0.940000,0.955000,0.991000
369.000000,0.980000,0.961000,0.991000
370.000000,0.980000,0.973000,0.991000
371.000000,1.000000,0.959000,0.991000
372.000000,0.960000,0.931000,0.991000
373.000000,0.980000,0.976000,0.991000
374.000000,1.000000,0.973000,0.991000
375.000000,0.980000,0.950000,0.991000
376.000000,0.940000,0.967000,0.991000
377.000000,0.980000,0.948000,0.991000
378.000000,0.960000,0.977000,0.991000
379.000000,0.960000,0.971000,0.991000
380.000000,0.980000,0.979000,0.991000
381.000000,0.980000,0.979000,0.991000
382.000000,0.980000,0.973000,0.991000
383.000000,0.960000,0.967000,0.991000
384.000000,1.000000,0.956000,0.991000
385.000000,0.920000,0.976000,0.991000
386.000000,0.980000,0.952000,0.991000
387.000000,1.000000,0.978000,0.991000
388.000000,1.000000,0.975000,0.991000
389.000000,0.960000,0.967000,0.991000
390.000000,1.000000,0.968000,0.991000
391.000000,0.940000,0.916000,0.991000
392.000000,0.960000,0.963000,0.991000
393.000000,1.000000,0.945000,0.991000
394.000000,0.960000,0.947000,0.991000
395.000000,1.000000,0.959000,0.991000
396.000000,1.000000,0.976000,0.991000
397.000000,1.000000,0.971000,0.991000
398.000000,0.960000,0.972000,0.991000
399.000000,1.000000,0.972000,0.991000
400.000000,1.000000,0.958000,0.991000
401.000000,0.980000,0.980000,0.991000
402.000000,0.980000,0.963000,0.991000
403.000000,1.000000,0.965000,0.991000
404.000000,0.960000,0.951000,0.991000
405.000000,0.960000,0.954000,0.991000
406.000000,1.000000,0.982000,0.991000
407.000000,0.940000,0.971000,0.991000
408.000000,1.000000,0.985000,0.991000
409.000000,1.000000,0.982000,0.991000
410.000000,1.000000,0.982000,0.991000
411.000000,0.960000,0.974000,0.991000
412.000000,0.980000,0.965000,0.991000
413.000000,0.960000,0.981000,0.991000
414.000000,0.980000,0.963000,0.991000
415.000000,1.000000,0.980000,0.991000
416.000000,0.960000,0.986000,0.991000
417.000000,0.960000,0.968000,0.991000
418.000000,0.980000,0.978000,0.991000
419.000000,0.980000,0.950000,0.991000
420.000000,0.980000,0.964000,0.991000
421.000000,1.000000,0.964000,0.991000
422.000000,1.000000,0.977000,0.991000
423.000000,0.940000,0.972000,0.991000
424.000000,1.000000,0.968000,0.991000
425.000000,1.000000,0.982000,0.991000
426.000000,0.980000,0.959000,0.991000
427.000000,0.940000,0.950000,0.991000
428.000000,0.980000,0.975000,0.991000
429.000000,1.000000,0.976000,0.991000
430.000000,1.000000,0.968000,0.991000
431.000000,0.960000,0.972000,0.991000
432.000000,0.980000,0.975000,0.991000
433.000000,0.920000,0.955000,0.991000
434.000000,1.000000,0.966000,0.991000
435.000000,0.980000,0.979000,0.991000
436.000000,0.980000,0.985000,0.991000
437.000000,0.980000,0.950000,0.991000
438.000000,0.980000,0.960000,0.991000
439.000000,0.960000,0.953000,0.991000
440.000000,0.980000,0.975000,0.991000
441.000000,0.960000,0.958000,0.991000
442.000000,0.960000,0.934000,0.991000
443.000000,1.000000,0.975000,0.991000
444.000000,0.980000,0.951000,0.991000
445.000000,0.980000,0.983000,0.991000
446.000000,0.960000,0.963000,0.991000
447.000000,0.980000,0.974000,0.991000
448.000000,1.000000,0.950000,0.991000
449.000000,1.000000,0.984000,0.991000
450.000000,1.000000,0.980000,0.991000
451.000000,1.000000,0.976000,0.991000
452.000000,0.980000,0.971000,0.991000
453.000000,0.980000,0.968000,0.991000
454.000000,0.980000,0.981000,0.991000
455.000000,0.980000,0.949000,0.991000
456.000000,0.960000,0.961000,0.991000
457.000000,0.980000,0.957000,0.991000
458.000000,0.960000,0.982000,0.991000
459.000000,0.960000,0.981000,0.991000
460.000000,0.960000,0.961000,0.991000
461.000000,0.980000,0.959000,0.991000
462.000000,0.960000,0.971000,0.991000
463.000000,0.980000,0.975000,0.991000
464.000000,1.000000,0.983000,0.991000
465.000000,1.000000,0.980000,0.991000
466.000000,0.940000,0.946000,0.991000
467.000000,1.000000,0.977000,0.991000
468.000000,0.980000,0.972000,0.991000
469.000000,0.980000,0.972000,0.991000
470.000000,0.980000,0.955000,0.991000
471.000000,0.980000,0.963000,0.991000
472.000000,0.940000,0.986000,0.991000
473.000000,1.000000,0.982000,0.991000
474.000000,0.940000,0.952000,0.991000
475.000000,0.960000,0.971000,0.991000
476.000000,1.000000,0.953000,0.991000
477.000000,0.980000,0.971000,0.991000
478.000000,1.000000,0.968000,0.991000
479.000000,0.980000,0.980000,0.991000
480.000000,0.960000,0.960000,0.991000
481.000000,1.000000,0.962000,0.991000
482.000000,1.000000,0.964000,0.991000
483.000000,0.980000,0.966000,0.991000
484.000000,1.000000,0.978000,0.991000
485.000000,0.980000,0.963000,0.991000
486.000000,0.960000,0.970000,0.991000
487.000000,0.920000,0.966000,0.991000
488.000000,1.000000,0.956000,0.991000
489.000000,0.980000,0.967000,0.991000
490.000000,1.000000,0.972000,0.991000
491.000000,0.960000,0.977000,0.991000
492.000000,0.980000,0.975000,0.991000
493.000000,0.980000,0.974000,0.991000
494.000000,0.980000,0.978000,0.991000
495.000000,0.980000,0.971000,0.991000
496.000000,0.920000,0.935000,0.991000
497.000000,0.960000,0.910000,0.991000
498.000000,1.000000,0.972000,0.991000
499.000000,1.000000,0.984000,0.991000
500.000000,0.960000,0.982000,0.991000
